GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_description,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_laboratory,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_relation,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,genome build,processed data files format and content,tissue,progression,genotype/variation,age,gender,Genome_build,Supplementary_files_format_and_content,strain,We selected the highest quality barcodes for each case based on two criteria
GSE138794,SF4297_snRNA-Seq,GSM4119527,Public on Oct 12 2019,Oct 11 2019,Feb 16 2021,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Nuceli RNA seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020358,GSE138794,0,GSM4119527_SF4297_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119527/suppl/GSM4119527_SF4297_matrix.mtx.gz,SF4297_snRNA-Seq,27689149,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,39,Male,,,,
GSE138794,SF6996_snRNA-Seq,GSM4119528,Public on Oct 12 2019,Oct 11 2019,Feb 16 2021,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Nuceli RNA seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020357,GSE138794,0,GSM4119528_SF6996_barcodes.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119528/suppl/GSM4119528_SF6996_barcodes.tsv.gz,SF6996_snRNA-Seq,12709,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,40,Female,,,,
GSE138794,SF6996_snRNA-Seq,GSM4119528,Public on Oct 12 2019,Oct 11 2019,Feb 16 2021,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Nuceli RNA seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020357,GSE138794,0,GSM4119528_SF6996_features.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119528/suppl/GSM4119528_SF6996_features.tsv.gz,SF6996_snRNA-Seq,281221,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,40,Female,,,,
GSE138794,SF6996_snRNA-Seq,GSM4119528,Public on Oct 12 2019,Oct 11 2019,Feb 16 2021,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Nuceli RNA seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020357,GSE138794,0,GSM4119528_SF6996_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119528/suppl/GSM4119528_SF6996_matrix.mtx.gz,SF6996_snRNA-Seq,30482920,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,40,Female,,,,
GSE138794,SF9259R_snRNA-Seq,GSM4119529,Public on Oct 12 2019,Oct 11 2019,Feb 16 2021,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Nuceli RNA seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020356,GSE138794,0,GSM4119529_SF9259R_barcodes.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119529/suppl/GSM4119529_SF9259R_barcodes.tsv.gz,SF9259R_snRNA-Seq,7173,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,73,Male,,,,
GSE138794,SF9259R_snRNA-Seq,GSM4119529,Public on Oct 12 2019,Oct 11 2019,Feb 16 2021,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Nuceli RNA seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020356,GSE138794,0,GSM4119529_SF9259R_features.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119529/suppl/GSM4119529_SF9259R_features.tsv.gz,SF9259R_snRNA-Seq,281222,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,73,Male,,,,
GSE138794,SF9259R_snRNA-Seq,GSM4119529,Public on Oct 12 2019,Oct 11 2019,Feb 16 2021,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Nuceli RNA seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020356,GSE138794,0,GSM4119529_SF9259R_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119529/suppl/GSM4119529_SF9259R_matrix.mtx.gz,SF9259R_snRNA-Seq,11682898,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,73,Male,,,,
GSE138794,SF9259S_snRNA-Seq,GSM4119530,Public on Oct 12 2019,Oct 11 2019,Feb 16 2021,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Nuceli RNA seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020355,GSE138794,0,GSM4119530_SF9259S_barcodes.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119530/suppl/GSM4119530_SF9259S_barcodes.tsv.gz,SF9259S_snRNA-Seq,4536,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,73,Male,,,,
GSE138794,SF9259S_snRNA-Seq,GSM4119530,Public on Oct 12 2019,Oct 11 2019,Feb 16 2021,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Nuceli RNA seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020355,GSE138794,0,GSM4119530_SF9259S_features.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119530/suppl/GSM4119530_SF9259S_features.tsv.gz,SF9259S_snRNA-Seq,281222,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,73,Male,,,,
GSE138794,SF9259S_snRNA-Seq,GSM4119530,Public on Oct 12 2019,Oct 11 2019,Feb 16 2021,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Nuceli RNA seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020355,GSE138794,0,GSM4119530_SF9259S_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119530/suppl/GSM4119530_SF9259S_matrix.mtx.gz,SF9259S_snRNA-Seq,4704088,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,73,Male,,,,
GSE138794,SF11979_scRNA-Seq,GSM4119531,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020354,GSE138794,0,GSM4119531_SF11979_barcodes.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119531/suppl/GSM4119531_SF11979_barcodes.tsv.gz,SF11979_scRNA-Seq,8369,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,IDHR132H WT GBM,76,Female,,,,
GSE138794,SF11979_scRNA-Seq,GSM4119531,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020354,GSE138794,0,GSM4119531_SF11979_features.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119531/suppl/GSM4119531_SF11979_features.tsv.gz,SF11979_scRNA-Seq,35863,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,IDHR132H WT GBM,76,Female,,,,
GSE138794,SF11979_scRNA-Seq,GSM4119531,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020354,GSE138794,0,GSM4119531_SF11979_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119531/suppl/GSM4119531_SF11979_matrix.mtx.gz,SF11979_scRNA-Seq,13986551,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,IDHR132H WT GBM,76,Female,,,,
GSE138794,SF11977_scRNA-Seq,GSM4119532,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020353,GSE138794,0,GSM4119532_SF11977_barcodes.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119532/suppl/GSM4119532_SF11977_barcodes.tsv.gz,SF11977_scRNA-Seq,5263,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,IDHR132H WT GBM,61,Female,,,,
GSE138794,SF11977_scRNA-Seq,GSM4119532,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020353,GSE138794,0,GSM4119532_SF11977_features.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119532/suppl/GSM4119532_SF11977_features.tsv.gz,SF11977_scRNA-Seq,13529,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,IDHR132H WT GBM,61,Female,,,,
GSE138794,SF11977_scRNA-Seq,GSM4119532,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020353,GSE138794,0,GSM4119532_SF11977_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119532/suppl/GSM4119532_SF11977_matrix.mtx.gz,SF11977_scRNA-Seq,2564539,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,IDHR132H WT GBM,61,Female,,,,
GSE138794,SF11956_scRNA-Seq,GSM4119533,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020380,GSE138794,0,GSM4119533_SF11956_barcodes.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119533/suppl/GSM4119533_SF11956_barcodes.tsv.gz,SF11956_scRNA-Seq,16252,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,IDHR132H WT GBM,63,Male,,,,
