GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_treatment_protocol_ch1,Sample_growth_protocol_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_laboratory,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,BioSample,SRA,cell line,genotype,treatment,time,ATAC-seq reads were aligned to hg19 using Bowtie with the following parameters,Genome_build,Supplementary_files_format_and_content,Sequencing reads were aligned to the hg19 build of the human genome using Bowtie with the following parameters,chip antibody
GSE132430,WTClone2_Rep2_E2 (ChIP-seq),GSM3863231,Public on Jun 11 2019,Jun 10 2019,Jun 12 2019,SRA,1,Endometrioid adenocarcinoma,Homo sapiens,9606,Media was changed 1 day prior to inductions and Ishikawa ESR1 mutant and wildtype clonal cell lines were induced with DMSO or 10 nM E2 for one hour.,"Ishikawa ESR1 LBD mutant and wildtype cells were cultured in full media: RPMI-1640 with 10% fetal bovine serum and 1% penicillin-streptomycin. Cells were incubated at 37°C with 5% CO2 for the duration of all experiments. At least 5 days prior to inductions, cells were placed in hormone deprived media: phenol-red free RPMI-1640 media (Thermo Fisher Scientific), since phenol-red is estrogenic, with 10% charcoal-dextran stripped fetal bovine serum (Thermo Fisher Scientific) and 1% penicillin-streptomycin.",genomic DNA,"Fixation was performed by treating cells with 1% formaldehyde for 10 minutes at room temperature. The cross-linking reaction was stopped with the addition of glycine to a final concentration of 125 mM. Cells were then washed with cold PBS and harvested via cell scraping in Farnham lysis buffer supplemented with protease inhibitors., Chromatin immunoprecipitation was performed as previously described (Reddy et al. Genome Research 2009) with an Anti-FLAG (Sigma-Aldrich M2) antibody that recognizes a FLAG tag on ESR1.","MACS2 was used to call peaks with a p-value cutoff of 1*10-10 and a mfold parameter between 15 and 100. MACS2 also generated normalized bedgraphs., Differential binding sites were identified by using DESeq2 to compare counts per million.",GPL16791,"Jason,,Gertz",jay.gertz@hci.utah.edu,Gertz,Oncological Sciences,University of Utah,2000 Circle of Hope,Salt Lake CIty,Utah,84112,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE132426, GSE132430",0,GSM3863231_WTClone2_Rep2_E2_stringent_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3863nnn/GSM3863231/suppl/GSM3863231_WTClone2_Rep2_E2_stringent_peaks.narrowPeak.gz,WTClone2_Rep2_E2 (ChIP-seq),809896,NARROWPEAK,https://www.ncbi.nlm.nih.gov/biosample/SAMN11998567,https://www.ncbi.nlm.nih.gov/sra?term,Ishikawa WT ESR1 clone 2,WT ESR1,10nM E2,1 hr,,hg19,narrowPeak files (from MACS2),-m 1 -t --best -q -S -I 32 -e 80 -n 2.,"Anti-FLAG (Sigma-Aldrich M2, lot# SLBX2256) antibody that recognizes FLAG tag on ESR1"
GSE132430,WTClone2_Rep2_E2 (ChIP-seq),GSM3863231,Public on Jun 11 2019,Jun 10 2019,Jun 12 2019,SRA,1,Endometrioid adenocarcinoma,Homo sapiens,9606,Media was changed 1 day prior to inductions and Ishikawa ESR1 mutant and wildtype clonal cell lines were induced with DMSO or 10 nM E2 for one hour.,"Ishikawa ESR1 LBD mutant and wildtype cells were cultured in full media: RPMI-1640 with 10% fetal bovine serum and 1% penicillin-streptomycin. Cells were incubated at 37°C with 5% CO2 for the duration of all experiments. At least 5 days prior to inductions, cells were placed in hormone deprived media: phenol-red free RPMI-1640 media (Thermo Fisher Scientific), since phenol-red is estrogenic, with 10% charcoal-dextran stripped fetal bovine serum (Thermo Fisher Scientific) and 1% penicillin-streptomycin.",genomic DNA,"Fixation was performed by treating cells with 1% formaldehyde for 10 minutes at room temperature. The cross-linking reaction was stopped with the addition of glycine to a final concentration of 125 mM. Cells were then washed with cold PBS and harvested via cell scraping in Farnham lysis buffer supplemented with protease inhibitors., Chromatin immunoprecipitation was performed as previously described (Reddy et al. Genome Research 2009) with an Anti-FLAG (Sigma-Aldrich M2) antibody that recognizes a FLAG tag on ESR1.","MACS2 was used to call peaks with a p-value cutoff of 1*10-10 and a mfold parameter between 15 and 100. MACS2 also generated normalized bedgraphs., Differential binding sites were identified by using DESeq2 to compare counts per million.",GPL16791,"Jason,,Gertz",jay.gertz@hci.utah.edu,Gertz,Oncological Sciences,University of Utah,2000 Circle of Hope,Salt Lake CIty,Utah,84112,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE132426, GSE132430",0,GSM3863231_WTClone2_Rep2_E2_stringent_treat_pileup_sorted.bedgraph.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3863nnn/GSM3863231/suppl/GSM3863231_WTClone2_Rep2_E2_stringent_treat_pileup_sorted.bedgraph.gz,WTClone2_Rep2_E2 (ChIP-seq),142211017,BEDGRAPH,https://www.ncbi.nlm.nih.gov/biosample/SAMN11998567,https://www.ncbi.nlm.nih.gov/sra?term,Ishikawa WT ESR1 clone 2,WT ESR1,10nM E2,1 hr,,hg19,narrowPeak files (from MACS2),-m 1 -t --best -q -S -I 32 -e 80 -n 2.,"Anti-FLAG (Sigma-Aldrich M2, lot# SLBX2256) antibody that recognizes FLAG tag on ESR1"
GSE132430,WTClone2_Rep2_DMSO (ChIP-seq),GSM3863232,Public on Jun 11 2019,Jun 10 2019,Jun 12 2019,SRA,1,Endometrioid adenocarcinoma,Homo sapiens,9606,Media was changed 1 day prior to inductions and Ishikawa ESR1 mutant and wildtype clonal cell lines were induced with DMSO or 10 nM E2 for one hour.,"Ishikawa ESR1 LBD mutant and wildtype cells were cultured in full media: RPMI-1640 with 10% fetal bovine serum and 1% penicillin-streptomycin. Cells were incubated at 37°C with 5% CO2 for the duration of all experiments. At least 5 days prior to inductions, cells were placed in hormone deprived media: phenol-red free RPMI-1640 media (Thermo Fisher Scientific), since phenol-red is estrogenic, with 10% charcoal-dextran stripped fetal bovine serum (Thermo Fisher Scientific) and 1% penicillin-streptomycin.",genomic DNA,"Fixation was performed by treating cells with 1% formaldehyde for 10 minutes at room temperature. The cross-linking reaction was stopped with the addition of glycine to a final concentration of 125 mM. Cells were then washed with cold PBS and harvested via cell scraping in Farnham lysis buffer supplemented with protease inhibitors., Chromatin immunoprecipitation was performed as previously described (Reddy et al. Genome Research 2009) with an Anti-FLAG (Sigma-Aldrich M2) antibody that recognizes a FLAG tag on ESR1.","MACS2 was used to call peaks with a p-value cutoff of 1*10-10 and a mfold parameter between 15 and 100. MACS2 also generated normalized bedgraphs., Differential binding sites were identified by using DESeq2 to compare counts per million.",GPL16791,"Jason,,Gertz",jay.gertz@hci.utah.edu,Gertz,Oncological Sciences,University of Utah,2000 Circle of Hope,Salt Lake CIty,Utah,84112,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE132426, GSE132430",0,GSM3863232_WTClone2_Rep2_DMSO_stringent_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3863nnn/GSM3863232/suppl/GSM3863232_WTClone2_Rep2_DMSO_stringent_peaks.narrowPeak.gz,WTClone2_Rep2_DMSO (ChIP-seq),28615,NARROWPEAK,https://www.ncbi.nlm.nih.gov/biosample/SAMN11998566,https://www.ncbi.nlm.nih.gov/sra?term,Ishikawa WT ESR1 clone 2,WT ESR1,0.1% DMSO,1 hr,,hg19,narrowPeak files (from MACS2),-m 1 -t --best -q -S -I 32 -e 80 -n 2.,"Anti-FLAG (Sigma-Aldrich M2, lot# SLBX2256) antibody that recognizes FLAG tag on ESR1"
GSE132430,WTClone2_Rep2_DMSO (ChIP-seq),GSM3863232,Public on Jun 11 2019,Jun 10 2019,Jun 12 2019,SRA,1,Endometrioid adenocarcinoma,Homo sapiens,9606,Media was changed 1 day prior to inductions and Ishikawa ESR1 mutant and wildtype clonal cell lines were induced with DMSO or 10 nM E2 for one hour.,"Ishikawa ESR1 LBD mutant and wildtype cells were cultured in full media: RPMI-1640 with 10% fetal bovine serum and 1% penicillin-streptomycin. Cells were incubated at 37°C with 5% CO2 for the duration of all experiments. At least 5 days prior to inductions, cells were placed in hormone deprived media: phenol-red free RPMI-1640 media (Thermo Fisher Scientific), since phenol-red is estrogenic, with 10% charcoal-dextran stripped fetal bovine serum (Thermo Fisher Scientific) and 1% penicillin-streptomycin.",genomic DNA,"Fixation was performed by treating cells with 1% formaldehyde for 10 minutes at room temperature. The cross-linking reaction was stopped with the addition of glycine to a final concentration of 125 mM. Cells were then washed with cold PBS and harvested via cell scraping in Farnham lysis buffer supplemented with protease inhibitors., Chromatin immunoprecipitation was performed as previously described (Reddy et al. Genome Research 2009) with an Anti-FLAG (Sigma-Aldrich M2) antibody that recognizes a FLAG tag on ESR1.","MACS2 was used to call peaks with a p-value cutoff of 1*10-10 and a mfold parameter between 15 and 100. MACS2 also generated normalized bedgraphs., Differential binding sites were identified by using DESeq2 to compare counts per million.",GPL16791,"Jason,,Gertz",jay.gertz@hci.utah.edu,Gertz,Oncological Sciences,University of Utah,2000 Circle of Hope,Salt Lake CIty,Utah,84112,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE132426, GSE132430",0,GSM3863232_WTClone2_Rep2_DMSO_stringent_treat_pileup_sorted.bedgraph.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3863nnn/GSM3863232/suppl/GSM3863232_WTClone2_Rep2_DMSO_stringent_treat_pileup_sorted.bedgraph.gz,WTClone2_Rep2_DMSO (ChIP-seq),130986152,BEDGRAPH,https://www.ncbi.nlm.nih.gov/biosample/SAMN11998566,https://www.ncbi.nlm.nih.gov/sra?term,Ishikawa WT ESR1 clone 2,WT ESR1,0.1% DMSO,1 hr,,hg19,narrowPeak files (from MACS2),-m 1 -t --best -q -S -I 32 -e 80 -n 2.,"Anti-FLAG (Sigma-Aldrich M2, lot# SLBX2256) antibody that recognizes FLAG tag on ESR1"
GSE132430,D538GClone1_Rep1_E2 (ChIP-seq),GSM3863233,Public on Jun 11 2019,Jun 10 2019,Jun 12 2019,SRA,1,Endometrioid adenocarcinoma,Homo sapiens,9606,Media was changed 1 day prior to inductions and Ishikawa ESR1 mutant and wildtype clonal cell lines were induced with DMSO or 10 nM E2 for one hour.,"Ishikawa ESR1 LBD mutant and wildtype cells were cultured in full media: RPMI-1640 with 10% fetal bovine serum and 1% penicillin-streptomycin. Cells were incubated at 37°C with 5% CO2 for the duration of all experiments. At least 5 days prior to inductions, cells were placed in hormone deprived media: phenol-red free RPMI-1640 media (Thermo Fisher Scientific), since phenol-red is estrogenic, with 10% charcoal-dextran stripped fetal bovine serum (Thermo Fisher Scientific) and 1% penicillin-streptomycin.",genomic DNA,"Fixation was performed by treating cells with 1% formaldehyde for 10 minutes at room temperature. The cross-linking reaction was stopped with the addition of glycine to a final concentration of 125 mM. Cells were then washed with cold PBS and harvested via cell scraping in Farnham lysis buffer supplemented with protease inhibitors., Chromatin immunoprecipitation was performed as previously described (Reddy et al. Genome Research 2009) with an Anti-FLAG (Sigma-Aldrich M2) antibody that recognizes a FLAG tag on ESR1.","MACS2 was used to call peaks with a p-value cutoff of 1*10-10 and a mfold parameter between 15 and 100. MACS2 also generated normalized bedgraphs., Differential binding sites were identified by using DESeq2 to compare counts per million.",GPL16791,"Jason,,Gertz",jay.gertz@hci.utah.edu,Gertz,Oncological Sciences,University of Utah,2000 Circle of Hope,Salt Lake CIty,Utah,84112,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE132426, GSE132430",0,GSM3863233_D538GClone1_Rep1_E2_stringent_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3863nnn/GSM3863233/suppl/GSM3863233_D538GClone1_Rep1_E2_stringent_peaks.narrowPeak.gz,D538GClone1_Rep1_E2 (ChIP-seq),345617,NARROWPEAK,https://www.ncbi.nlm.nih.gov/biosample/SAMN11998565,https://www.ncbi.nlm.nih.gov/sra?term,Ishikawa D538G ESR1 clone 1,D538G ESR1,10nM E2,1 hr,,hg19,narrowPeak files (from MACS2),-m 1 -t --best -q -S -I 32 -e 80 -n 2.,"Anti-FLAG (Sigma-Aldrich M2, lot# SLBX2256) antibody that recognizes FLAG tag on ESR1"
GSE132430,D538GClone1_Rep1_E2 (ChIP-seq),GSM3863233,Public on Jun 11 2019,Jun 10 2019,Jun 12 2019,SRA,1,Endometrioid adenocarcinoma,Homo sapiens,9606,Media was changed 1 day prior to inductions and Ishikawa ESR1 mutant and wildtype clonal cell lines were induced with DMSO or 10 nM E2 for one hour.,"Ishikawa ESR1 LBD mutant and wildtype cells were cultured in full media: RPMI-1640 with 10% fetal bovine serum and 1% penicillin-streptomycin. Cells were incubated at 37°C with 5% CO2 for the duration of all experiments. At least 5 days prior to inductions, cells were placed in hormone deprived media: phenol-red free RPMI-1640 media (Thermo Fisher Scientific), since phenol-red is estrogenic, with 10% charcoal-dextran stripped fetal bovine serum (Thermo Fisher Scientific) and 1% penicillin-streptomycin.",genomic DNA,"Fixation was performed by treating cells with 1% formaldehyde for 10 minutes at room temperature. The cross-linking reaction was stopped with the addition of glycine to a final concentration of 125 mM. Cells were then washed with cold PBS and harvested via cell scraping in Farnham lysis buffer supplemented with protease inhibitors., Chromatin immunoprecipitation was performed as previously described (Reddy et al. Genome Research 2009) with an Anti-FLAG (Sigma-Aldrich M2) antibody that recognizes a FLAG tag on ESR1.","MACS2 was used to call peaks with a p-value cutoff of 1*10-10 and a mfold parameter between 15 and 100. MACS2 also generated normalized bedgraphs., Differential binding sites were identified by using DESeq2 to compare counts per million.",GPL16791,"Jason,,Gertz",jay.gertz@hci.utah.edu,Gertz,Oncological Sciences,University of Utah,2000 Circle of Hope,Salt Lake CIty,Utah,84112,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE132426, GSE132430",0,GSM3863233_D538GClone1_Rep1_E2_stringent_treat_pileup_sorted.bedgraph.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3863nnn/GSM3863233/suppl/GSM3863233_D538GClone1_Rep1_E2_stringent_treat_pileup_sorted.bedgraph.gz,D538GClone1_Rep1_E2 (ChIP-seq),198742134,BEDGRAPH,https://www.ncbi.nlm.nih.gov/biosample/SAMN11998565,https://www.ncbi.nlm.nih.gov/sra?term,Ishikawa D538G ESR1 clone 1,D538G ESR1,10nM E2,1 hr,,hg19,narrowPeak files (from MACS2),-m 1 -t --best -q -S -I 32 -e 80 -n 2.,"Anti-FLAG (Sigma-Aldrich M2, lot# SLBX2256) antibody that recognizes FLAG tag on ESR1"
GSE132430,D538GClone1_Rep1_DMSO (ChIP-seq),GSM3863234,Public on Jun 11 2019,Jun 10 2019,Jun 12 2019,SRA,1,Endometrioid adenocarcinoma,Homo sapiens,9606,Media was changed 1 day prior to inductions and Ishikawa ESR1 mutant and wildtype clonal cell lines were induced with DMSO or 10 nM E2 for one hour.,"Ishikawa ESR1 LBD mutant and wildtype cells were cultured in full media: RPMI-1640 with 10% fetal bovine serum and 1% penicillin-streptomycin. Cells were incubated at 37°C with 5% CO2 for the duration of all experiments. At least 5 days prior to inductions, cells were placed in hormone deprived media: phenol-red free RPMI-1640 media (Thermo Fisher Scientific), since phenol-red is estrogenic, with 10% charcoal-dextran stripped fetal bovine serum (Thermo Fisher Scientific) and 1% penicillin-streptomycin.",genomic DNA,"Fixation was performed by treating cells with 1% formaldehyde for 10 minutes at room temperature. The cross-linking reaction was stopped with the addition of glycine to a final concentration of 125 mM. Cells were then washed with cold PBS and harvested via cell scraping in Farnham lysis buffer supplemented with protease inhibitors., Chromatin immunoprecipitation was performed as previously described (Reddy et al. Genome Research 2009) with an Anti-FLAG (Sigma-Aldrich M2) antibody that recognizes a FLAG tag on ESR1.","MACS2 was used to call peaks with a p-value cutoff of 1*10-10 and a mfold parameter between 15 and 100. MACS2 also generated normalized bedgraphs., Differential binding sites were identified by using DESeq2 to compare counts per million.",GPL16791,"Jason,,Gertz",jay.gertz@hci.utah.edu,Gertz,Oncological Sciences,University of Utah,2000 Circle of Hope,Salt Lake CIty,Utah,84112,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE132426, GSE132430",0,GSM3863234_D538GClone1_Rep1_DMSO_stringent_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3863nnn/GSM3863234/suppl/GSM3863234_D538GClone1_Rep1_DMSO_stringent_peaks.narrowPeak.gz,D538GClone1_Rep1_DMSO (ChIP-seq),327850,NARROWPEAK,https://www.ncbi.nlm.nih.gov/biosample/SAMN11998564,https://www.ncbi.nlm.nih.gov/sra?term,Ishikawa D538G ESR1 clone 1,D538G ESR1,0.1% DMSO,1 hr,,hg19,narrowPeak files (from MACS2),-m 1 -t --best -q -S -I 32 -e 80 -n 2.,"Anti-FLAG (Sigma-Aldrich M2, lot# SLBX2256) antibody that recognizes FLAG tag on ESR1"
GSE132430,D538GClone1_Rep1_DMSO (ChIP-seq),GSM3863234,Public on Jun 11 2019,Jun 10 2019,Jun 12 2019,SRA,1,Endometrioid adenocarcinoma,Homo sapiens,9606,Media was changed 1 day prior to inductions and Ishikawa ESR1 mutant and wildtype clonal cell lines were induced with DMSO or 10 nM E2 for one hour.,"Ishikawa ESR1 LBD mutant and wildtype cells were cultured in full media: RPMI-1640 with 10% fetal bovine serum and 1% penicillin-streptomycin. Cells were incubated at 37°C with 5% CO2 for the duration of all experiments. At least 5 days prior to inductions, cells were placed in hormone deprived media: phenol-red free RPMI-1640 media (Thermo Fisher Scientific), since phenol-red is estrogenic, with 10% charcoal-dextran stripped fetal bovine serum (Thermo Fisher Scientific) and 1% penicillin-streptomycin.",genomic DNA,"Fixation was performed by treating cells with 1% formaldehyde for 10 minutes at room temperature. The cross-linking reaction was stopped with the addition of glycine to a final concentration of 125 mM. Cells were then washed with cold PBS and harvested via cell scraping in Farnham lysis buffer supplemented with protease inhibitors., Chromatin immunoprecipitation was performed as previously described (Reddy et al. Genome Research 2009) with an Anti-FLAG (Sigma-Aldrich M2) antibody that recognizes a FLAG tag on ESR1.","MACS2 was used to call peaks with a p-value cutoff of 1*10-10 and a mfold parameter between 15 and 100. MACS2 also generated normalized bedgraphs., Differential binding sites were identified by using DESeq2 to compare counts per million.",GPL16791,"Jason,,Gertz",jay.gertz@hci.utah.edu,Gertz,Oncological Sciences,University of Utah,2000 Circle of Hope,Salt Lake CIty,Utah,84112,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE132426, GSE132430",0,GSM3863234_D538GClone1_Rep1_DMSO_stringent_treat_pileup_sorted.bedgraph.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3863nnn/GSM3863234/suppl/GSM3863234_D538GClone1_Rep1_DMSO_stringent_treat_pileup_sorted.bedgraph.gz,D538GClone1_Rep1_DMSO (ChIP-seq),163868939,BEDGRAPH,https://www.ncbi.nlm.nih.gov/biosample/SAMN11998564,https://www.ncbi.nlm.nih.gov/sra?term,Ishikawa D538G ESR1 clone 1,D538G ESR1,0.1% DMSO,1 hr,,hg19,narrowPeak files (from MACS2),-m 1 -t --best -q -S -I 32 -e 80 -n 2.,"Anti-FLAG (Sigma-Aldrich M2, lot# SLBX2256) antibody that recognizes FLAG tag on ESR1"
GSE132430,D538GClone1_Rep2_E2 (ChIP-seq),GSM3863235,Public on Jun 11 2019,Jun 10 2019,Jun 12 2019,SRA,1,Endometrioid adenocarcinoma,Homo sapiens,9606,Media was changed 1 day prior to inductions and Ishikawa ESR1 mutant and wildtype clonal cell lines were induced with DMSO or 10 nM E2 for one hour.,"Ishikawa ESR1 LBD mutant and wildtype cells were cultured in full media: RPMI-1640 with 10% fetal bovine serum and 1% penicillin-streptomycin. Cells were incubated at 37°C with 5% CO2 for the duration of all experiments. At least 5 days prior to inductions, cells were placed in hormone deprived media: phenol-red free RPMI-1640 media (Thermo Fisher Scientific), since phenol-red is estrogenic, with 10% charcoal-dextran stripped fetal bovine serum (Thermo Fisher Scientific) and 1% penicillin-streptomycin.",genomic DNA,"Fixation was performed by treating cells with 1% formaldehyde for 10 minutes at room temperature. The cross-linking reaction was stopped with the addition of glycine to a final concentration of 125 mM. Cells were then washed with cold PBS and harvested via cell scraping in Farnham lysis buffer supplemented with protease inhibitors., Chromatin immunoprecipitation was performed as previously described (Reddy et al. Genome Research 2009) with an Anti-FLAG (Sigma-Aldrich M2) antibody that recognizes a FLAG tag on ESR1.","MACS2 was used to call peaks with a p-value cutoff of 1*10-10 and a mfold parameter between 15 and 100. MACS2 also generated normalized bedgraphs., Differential binding sites were identified by using DESeq2 to compare counts per million.",GPL16791,"Jason,,Gertz",jay.gertz@hci.utah.edu,Gertz,Oncological Sciences,University of Utah,2000 Circle of Hope,Salt Lake CIty,Utah,84112,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE132426, GSE132430",0,GSM3863235_D538GClone1_Rep2_E2_stringent_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3863nnn/GSM3863235/suppl/GSM3863235_D538GClone1_Rep2_E2_stringent_peaks.narrowPeak.gz,D538GClone1_Rep2_E2 (ChIP-seq),176084,NARROWPEAK,https://www.ncbi.nlm.nih.gov/biosample/SAMN11998563,https://www.ncbi.nlm.nih.gov/sra?term,Ishikawa D538G ESR1 clone 1,D538G ESR1,10nM E2,1 hr,,hg19,narrowPeak files (from MACS2),-m 1 -t --best -q -S -I 32 -e 80 -n 2.,"Anti-FLAG (Sigma-Aldrich M2, lot# SLBX2256) antibody that recognizes FLAG tag on ESR1"
GSE132430,D538GClone1_Rep2_E2 (ChIP-seq),GSM3863235,Public on Jun 11 2019,Jun 10 2019,Jun 12 2019,SRA,1,Endometrioid adenocarcinoma,Homo sapiens,9606,Media was changed 1 day prior to inductions and Ishikawa ESR1 mutant and wildtype clonal cell lines were induced with DMSO or 10 nM E2 for one hour.,"Ishikawa ESR1 LBD mutant and wildtype cells were cultured in full media: RPMI-1640 with 10% fetal bovine serum and 1% penicillin-streptomycin. Cells were incubated at 37°C with 5% CO2 for the duration of all experiments. At least 5 days prior to inductions, cells were placed in hormone deprived media: phenol-red free RPMI-1640 media (Thermo Fisher Scientific), since phenol-red is estrogenic, with 10% charcoal-dextran stripped fetal bovine serum (Thermo Fisher Scientific) and 1% penicillin-streptomycin.",genomic DNA,"Fixation was performed by treating cells with 1% formaldehyde for 10 minutes at room temperature. The cross-linking reaction was stopped with the addition of glycine to a final concentration of 125 mM. Cells were then washed with cold PBS and harvested via cell scraping in Farnham lysis buffer supplemented with protease inhibitors., Chromatin immunoprecipitation was performed as previously described (Reddy et al. Genome Research 2009) with an Anti-FLAG (Sigma-Aldrich M2) antibody that recognizes a FLAG tag on ESR1.","MACS2 was used to call peaks with a p-value cutoff of 1*10-10 and a mfold parameter between 15 and 100. MACS2 also generated normalized bedgraphs., Differential binding sites were identified by using DESeq2 to compare counts per million.",GPL16791,"Jason,,Gertz",jay.gertz@hci.utah.edu,Gertz,Oncological Sciences,University of Utah,2000 Circle of Hope,Salt Lake CIty,Utah,84112,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE132426, GSE132430",0,GSM3863235_D538GClone1_Rep2_E2_stringent_treat_pileup_sorted.bedgraph.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3863nnn/GSM3863235/suppl/GSM3863235_D538GClone1_Rep2_E2_stringent_treat_pileup_sorted.bedgraph.gz,D538GClone1_Rep2_E2 (ChIP-seq),108851622,BEDGRAPH,https://www.ncbi.nlm.nih.gov/biosample/SAMN11998563,https://www.ncbi.nlm.nih.gov/sra?term,Ishikawa D538G ESR1 clone 1,D538G ESR1,10nM E2,1 hr,,hg19,narrowPeak files (from MACS2),-m 1 -t --best -q -S -I 32 -e 80 -n 2.,"Anti-FLAG (Sigma-Aldrich M2, lot# SLBX2256) antibody that recognizes FLAG tag on ESR1"
GSE132430,D538GClone1_Rep2_DMSO (ChIP-seq),GSM3863236,Public on Jun 11 2019,Jun 10 2019,Jun 12 2019,SRA,1,Endometrioid adenocarcinoma,Homo sapiens,9606,Media was changed 1 day prior to inductions and Ishikawa ESR1 mutant and wildtype clonal cell lines were induced with DMSO or 10 nM E2 for one hour.,"Ishikawa ESR1 LBD mutant and wildtype cells were cultured in full media: RPMI-1640 with 10% fetal bovine serum and 1% penicillin-streptomycin. Cells were incubated at 37°C with 5% CO2 for the duration of all experiments. At least 5 days prior to inductions, cells were placed in hormone deprived media: phenol-red free RPMI-1640 media (Thermo Fisher Scientific), since phenol-red is estrogenic, with 10% charcoal-dextran stripped fetal bovine serum (Thermo Fisher Scientific) and 1% penicillin-streptomycin.",genomic DNA,"Fixation was performed by treating cells with 1% formaldehyde for 10 minutes at room temperature. The cross-linking reaction was stopped with the addition of glycine to a final concentration of 125 mM. Cells were then washed with cold PBS and harvested via cell scraping in Farnham lysis buffer supplemented with protease inhibitors., Chromatin immunoprecipitation was performed as previously described (Reddy et al. Genome Research 2009) with an Anti-FLAG (Sigma-Aldrich M2) antibody that recognizes a FLAG tag on ESR1.","MACS2 was used to call peaks with a p-value cutoff of 1*10-10 and a mfold parameter between 15 and 100. MACS2 also generated normalized bedgraphs., Differential binding sites were identified by using DESeq2 to compare counts per million.",GPL16791,"Jason,,Gertz",jay.gertz@hci.utah.edu,Gertz,Oncological Sciences,University of Utah,2000 Circle of Hope,Salt Lake CIty,Utah,84112,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE132426, GSE132430",0,GSM3863236_D538GClone1_Rep2_DMSO_stringent_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3863nnn/GSM3863236/suppl/GSM3863236_D538GClone1_Rep2_DMSO_stringent_peaks.narrowPeak.gz,D538GClone1_Rep2_DMSO (ChIP-seq),1316499,NARROWPEAK,https://www.ncbi.nlm.nih.gov/biosample/SAMN11998562,https://www.ncbi.nlm.nih.gov/sra?term,Ishikawa D538G ESR1 clone 1,D538G ESR1,0.1% DMSO,1 hr,,hg19,narrowPeak files (from MACS2),-m 1 -t --best -q -S -I 32 -e 80 -n 2.,"Anti-FLAG (Sigma-Aldrich M2, lot# SLBX2256) antibody that recognizes FLAG tag on ESR1"
