GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_growth_protocol_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Sample_treatment_protocol_ch1,BioSample,SRA,disease,germ layer,Transcript abundances were  quantified using kallisto (version 0.43.0; non-default parameters,"To visualize RNA-seq data as signal tracks, down-sampled FASTQ files were aligned to the hg19 genome using HiSat2 (version 2.0.5; non-default parameters",Genome_build,Adaptor sequences were trimmed using cutadapt in paired-end mode (non-default parameters,peaks were called using MACS28 (non-default parameters,Illumina TruSeq adaptor sequences were trimmed using cutadapt in paired-end mode (non-default parameters,Supplementary_files_format_and_content,Reads were aligned to hg19 using bowtie (version 0.12.8; non-default parameters
GSE134745,H3K27ac_NP-2,GSM3965540,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,Neural progenitor,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965540_H3K27ac_NP-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965540/suppl/GSM3965540_H3K27ac_NP-2.bw,H3K27ac_NP-2,1498301470,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345820,https://www.ncbi.nlm.nih.gov/sra?term,normal,Ectoderm,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_SU-DHL-2-1,GSM3965541,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,Lymph node; metastatic to peritoneal effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965541_H3K27ac_SU-DHL-2-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965541/suppl/GSM3965541_H3K27ac_SU-DHL-2-1.bw,H3K27ac_SU-DHL-2-1,1331976895,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345819,https://www.ncbi.nlm.nih.gov/sra?term,large cell lymphoma; histiocytic,Mesoderm,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_SU-DHL-2-2,GSM3965542,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,Lymph node; metastatic to peritoneal effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965542_H3K27ac_SU-DHL-2-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965542/suppl/GSM3965542_H3K27ac_SU-DHL-2-2.bw,H3K27ac_SU-DHL-2-2,1212753416,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345818,https://www.ncbi.nlm.nih.gov/sra?term,large cell lymphoma; histiocytic,Mesoderm,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_SU-DHL-4-1,GSM3965543,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,B lymphocyte; metastatic to peritoneal effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965543_H3K27ac_SU-DHL-4-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965543/suppl/GSM3965543_H3K27ac_SU-DHL-4-1.bw,H3K27ac_SU-DHL-4-1,1535207157,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345817,https://www.ncbi.nlm.nih.gov/sra?term,large cell lymphoma,Mesoderm,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_SU-DHL-4-2,GSM3965544,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,B lymphocyte; metastatic to peritoneal effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965544_H3K27ac_SU-DHL-4-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965544/suppl/GSM3965544_H3K27ac_SU-DHL-4-2.bw,H3K27ac_SU-DHL-4-2,1216696633,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345816,https://www.ncbi.nlm.nih.gov/sra?term,large cell lymphoma,Mesoderm,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,ATAC-Seq_ARPE-19-1,GSM4130881,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,retinal pigmented epithelium,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130881_ARPE-19-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130881/suppl/GSM4130881_ARPE-19-1_final_ATAC.bw,ATAC-Seq_ARPE-19-1,1412676593,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059015,https://www.ncbi.nlm.nih.gov/sra?term,normal,Ectoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_ARPE-19-2,GSM4130882,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,retinal pigmented epithelium,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130882_ARPE-19-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130882/suppl/GSM4130882_ARPE-19-2_final_ATAC.bw,ATAC-Seq_ARPE-19-2,1390837557,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059013,https://www.ncbi.nlm.nih.gov/sra?term,normal,Ectoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_H1-hESC-1,GSM4130883,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,Embryonic Stem Cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130883_H1-hESC-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130883/suppl/GSM4130883_H1-hESC-1_final_ATAC.bw,ATAC-Seq_H1-hESC-1,1190144021,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059012,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_H1-hESC-2,GSM4130884,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,Embryonic Stem Cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130884_H1-hESC-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130884/suppl/GSM4130884_H1-hESC-2_final_ATAC.bw,ATAC-Seq_H1-hESC-2,1334276287,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059010,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_H9-hESC-1,GSM4130885,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,Embryonic Stem Cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130885_H9-hESC-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130885/suppl/GSM4130885_H9-hESC-1_final_ATAC.bw,ATAC-Seq_H9-hESC-1,1134845037,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059009,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_H9-hESC-2,GSM4130886,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,Embryonic Stem Cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130886_H9-hESC-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130886/suppl/GSM4130886_H9-hESC-2_final_ATAC.bw,ATAC-Seq_H9-hESC-2,1209574159,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059008,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_HepG2-1,GSM4130887,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,liver,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130887_HepG2-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130887/suppl/GSM4130887_HepG2-1_final_ATAC.bw,ATAC-Seq_HepG2-1,1489576406,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059007,https://www.ncbi.nlm.nih.gov/sra?term,hepatocellular carcinoma,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_H1376-1,GSM4130888,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,urinary bladder,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130888_H1376-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130888/suppl/GSM4130888_H1376-1_final_ATAC.bw,ATAC-Seq_H1376-1,1215276731,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059006,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_H1376-2,GSM4130889,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,urinary bladder,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130889_H1376-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130889/suppl/GSM4130889_H1376-2_final_ATAC.bw,ATAC-Seq_H1376-2,1412444362,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059005,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_hTERT-HME1-1,GSM4130890,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,mammary gland,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130890_hTERT-HME1-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130890/suppl/GSM4130890_hTERT-HME1-1_final_ATAC.bw,ATAC-Seq_hTERT-HME1-1,1424985849,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059004,https://www.ncbi.nlm.nih.gov/sra?term,Immortalized with hTERT,Ectoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_hTERT-HME1-2,GSM4130891,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,mammary gland,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130891_hTERT-HME1-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130891/suppl/GSM4130891_hTERT-HME1-2_final_ATAC.bw,ATAC-Seq_hTERT-HME1-2,1430094152,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059003,https://www.ncbi.nlm.nih.gov/sra?term,Immortalized with hTERT,Ectoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_Jurkat-1,GSM4130892,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,T lymphocyte,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130892_Jurkat-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130892/suppl/GSM4130892_Jurkat-1_final_ATAC.bw,ATAC-Seq_Jurkat-1,1507503873,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059002,https://www.ncbi.nlm.nih.gov/sra?term,acute T cell leukemia,Mesoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_K1-1,GSM4130893,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,Thryoid,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130893_K1-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130893/suppl/GSM4130893_K1-1_final_ATAC.bw,ATAC-Seq_K1-1,1405330143,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059001,https://www.ncbi.nlm.nih.gov/sra?term,papillary thyroid carcinoma,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_K562-1,GSM4130894,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,bone marrow,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130894_K562-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130894/suppl/GSM4130894_K562-1_final_ATAC.bw,ATAC-Seq_K562-1,1407935741,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059000,https://www.ncbi.nlm.nih.gov/sra?term,chronic myelogenous leukemia,Mesoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_K562-2,GSM4130895,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,bone marrow,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130895_K562-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130895/suppl/GSM4130895_K562-2_final_ATAC.bw,ATAC-Seq_K562-2,1463482601,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13058999,https://www.ncbi.nlm.nih.gov/sra?term,chronic myelogenous leukemia,Mesoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
