GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_description,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Genome_build,Supplementary_files_format_and_content,tissue,chip antibody,chip antibody vendor,chip antibody cat.#,chip antibody lot/batch#,BioSample,SRA
GSE130408,K27ac_UW_PDX_167,GSM4570050,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K27ac_PDX_167,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570050_K27ac_UW_PDX_167.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570050/suppl/GSM4570050_K27ac_UW_PDX_167.bw,K27ac_UW_PDX_167,108684285,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032628,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K27ac_UW_PDX_170-2,GSM4570051,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K27ac_PDX_170_2,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570051_K27ac_UW_PDX_170-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570051/suppl/GSM4570051_K27ac_UW_PDX_170-2.bw,K27ac_UW_PDX_170-2,111696219,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032627,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K27ac_UW_PDX_170-3,GSM4570052,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K27ac_PDX_170_3,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570052_K27ac_UW_PDX_170-3.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570052/suppl/GSM4570052_K27ac_UW_PDX_170-3.bw,K27ac_UW_PDX_170-3,119675754,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032626,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K27ac_UW_PDX_189-3,GSM4570053,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K27ac_PDX_189_3,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570053_K27ac_UW_PDX_189-3.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570053/suppl/GSM4570053_K27ac_UW_PDX_189-3.bw,K27ac_UW_PDX_189-3,110131947,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032625,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K27ac_UW_PDX_189-4,GSM4570054,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K27ac_PDX_189_4,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570054_K27ac_UW_PDX_189-4.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570054/suppl/GSM4570054_K27ac_UW_PDX_189-4.bw,K27ac_UW_PDX_189-4,109091444,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032624,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K4me2_DF_2208_N,GSM4570055,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K4me2_2208_N,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570055_K4me2_DF_2208_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570055/suppl/GSM4570055_K4me2_DF_2208_N.bw,K4me2_DF_2208_N,149732601,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,K4me2,Millipore,07-030,2477948,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032605,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K4me2_DF_2228_N,GSM4570056,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K4me2_2228_N,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570056_K4me2_DF_2228_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570056/suppl/GSM4570056_K4me2_DF_2228_N.bw,K4me2_DF_2228_N,66536460,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,K4me2,Millipore,07-030,2477948,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032604,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K4me2_DF_2342_N,GSM4570057,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K4me2_2342_N,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570057_K4me2_DF_2342_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570057/suppl/GSM4570057_K4me2_DF_2342_N.bw,K4me2_DF_2342_N,142323936,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,K4me2,Millipore,07-030,2477948,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032603,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K4me2_DF_2078_N,GSM4570058,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K4me2_2078_N,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570058_K4me2_DF_2078_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570058/suppl/GSM4570058_K4me2_DF_2078_N.bw,K4me2_DF_2078_N,139254708,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,K4me2,Millipore,07-030,2477948,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032639,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K4me2_DF_2208_T,GSM4570059,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K4me2_2208_T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570059_K4me2_DF_2208_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570059/suppl/GSM4570059_K4me2_DF_2208_T.bw,K4me2_DF_2208_T,105423297,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,K4me2,Millipore,07-030,2477948,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032638,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K4me2_DF_2228_T,GSM4570060,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K4me2_2228_T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570060_K4me2_DF_2228_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570060/suppl/GSM4570060_K4me2_DF_2228_T.bw,K4me2_DF_2228_T,120075976,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,K4me2,Millipore,07-030,2477948,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032637,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K4me2_DF_2342_T,GSM4570061,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K4me2_2342_T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570061_K4me2_DF_2342_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570061/suppl/GSM4570061_K4me2_DF_2342_T.bw,K4me2_DF_2342_T,146000808,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,K4me2,Millipore,07-030,2477948,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032636,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,K4me2_DF_2078_T,GSM4570062,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",K4me2_2078_T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570062_K4me2_DF_2078_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570062/suppl/GSM4570062_K4me2_DF_2078_T.bw,K4me2_DF_2078_T,148611009,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,K4me2,Millipore,07-030,2477948,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032635,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,H3K4me3_DF_1820_N,GSM4570063,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",H3K4me3_1820_N,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570063_H3K4me3_DF_1820_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570063/suppl/GSM4570063_H3K4me3_DF_1820_N.bw,H3K4me3_DF_1820_N,172027992,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032634,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,H3K4me3_DF_2319_N,GSM4570064,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",H3K4me3_2319_N,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570064_H3K4me3_DF_2319_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570064/suppl/GSM4570064_H3K4me3_DF_2319_N.bw,H3K4me3_DF_2319_N,129427155,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032598,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,H3K4me3_DF_2208_N,GSM4570065,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",H3K4me3_2208_N,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570065_H3K4me3_DF_2208_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570065/suppl/GSM4570065_H3K4me3_DF_2208_N.bw,H3K4me3_DF_2208_N,123169770,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032597,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,H3K4me3_DF_1880_T,GSM4570066,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",H3K4me3_1880_T_A,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570066_H3K4me3_DF_1880_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570066/suppl/GSM4570066_H3K4me3_DF_1880_T.bw,H3K4me3_DF_1880_T,157625164,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032596,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,H3K4me3_DF_2319_T,GSM4570067,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",H3K4me3_2319_T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4570067_H3K4me3_DF_2319_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570067/suppl/GSM4570067_H3K4me3_DF_2319_T.bw,H3K4me3_DF_2319_T,123333194,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032595,https://www.ncbi.nlm.nih.gov/sra?term
