GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_characteristics_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_laboratory,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,BioSample,SRA,Genome_build,Supplementary_files_format_and_content
GSE110633,TALL_JS_46 (polyA+ RNA),GSM3004586,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: IMM,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004586_sample_42_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004586/suppl/GSM3004586_sample_42_ReadsPerGene.out.tab.gz,TALL_JS_46 (polyA+ RNA),383648,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537154,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_47 (polyA+ RNA),GSM3004587,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004587_sample_43_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004587/suppl/GSM3004587_sample_43_ReadsPerGene.out.tab.gz,TALL_JS_47 (polyA+ RNA),379929,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537153,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_48 (polyA+ RNA),GSM3004588,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004588_sample_44_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004588/suppl/GSM3004588_sample_44_ReadsPerGene.out.tab.gz,TALL_JS_48 (polyA+ RNA),384499,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537217,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_49 (polyA+ RNA),GSM3004589,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004589_sample_45_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004589/suppl/GSM3004589_sample_45_ReadsPerGene.out.tab.gz,TALL_JS_49 (polyA+ RNA),384461,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537216,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_50 (polyA+ RNA),GSM3004590,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004590_sample_46_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004590/suppl/GSM3004590_sample_46_ReadsPerGene.out.tab.gz,TALL_JS_50 (polyA+ RNA),384028,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537215,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_51 (polyA+ RNA),GSM3004591,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004591_sample_47_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004591/suppl/GSM3004591_sample_47_ReadsPerGene.out.tab.gz,TALL_JS_51 (polyA+ RNA),385736,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537214,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_52 (polyA+ RNA),GSM3004592,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004592_sample_48_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004592/suppl/GSM3004592_sample_48_ReadsPerGene.out.tab.gz,TALL_JS_52 (polyA+ RNA),379690,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537213,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_53 (polyA+ RNA),GSM3004593,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004593_sample_49_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004593/suppl/GSM3004593_sample_49_ReadsPerGene.out.tab.gz,TALL_JS_53 (polyA+ RNA),382071,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537212,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_54 (polyA+ RNA),GSM3004594,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004594_sample_50_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004594/suppl/GSM3004594_sample_50_ReadsPerGene.out.tab.gz,TALL_JS_54 (polyA+ RNA),383598,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537211,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_55 (polyA+ RNA),GSM3004595,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004595_sample_51_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004595/suppl/GSM3004595_sample_51_ReadsPerGene.out.tab.gz,TALL_JS_55 (polyA+ RNA),380669,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537152,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_56 (polyA+ RNA),GSM3004596,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004596_sample_52_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004596/suppl/GSM3004596_sample_52_ReadsPerGene.out.tab.gz,TALL_JS_56 (polyA+ RNA),380391,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537210,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_57 (polyA+ RNA),GSM3004597,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004597_sample_53_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004597/suppl/GSM3004597_sample_53_ReadsPerGene.out.tab.gz,TALL_JS_57 (polyA+ RNA),382416,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537206,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_58 (polyA+ RNA),GSM3004598,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004598_sample_54_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004598/suppl/GSM3004598_sample_54_ReadsPerGene.out.tab.gz,TALL_JS_58 (polyA+ RNA),379116,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537209,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_59 (polyA+ RNA),GSM3004599,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004599_sample_55_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004599/suppl/GSM3004599_sample_55_ReadsPerGene.out.tab.gz,TALL_JS_59 (polyA+ RNA),379156,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537208,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_60 (polyA+ RNA),GSM3004600,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004600_sample_56_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004600/suppl/GSM3004600_sample_56_ReadsPerGene.out.tab.gz,TALL_JS_60 (polyA+ RNA),379285,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537207,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_61 (polyA+ RNA),GSM3004601,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: HOXA,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004601_sample_57_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004601/suppl/GSM3004601_sample_57_ReadsPerGene.out.tab.gz,TALL_JS_61 (polyA+ RNA),389525,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537205,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_62 (polyA+ RNA),GSM3004602,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004602_sample_58_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004602/suppl/GSM3004602_sample_58_ReadsPerGene.out.tab.gz,TALL_JS_62 (polyA+ RNA),383769,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537204,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_63 (polyA+ RNA),GSM3004603,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: IMM,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004603_sample_59_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004603/suppl/GSM3004603_sample_59_ReadsPerGene.out.tab.gz,TALL_JS_63 (polyA+ RNA),386231,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537203,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_64 (polyA+ RNA),GSM3004604,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004604_sample_60_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004604/suppl/GSM3004604_sample_60_ReadsPerGene.out.tab.gz,TALL_JS_64 (polyA+ RNA),381511,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537202,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
